wifi_threshold,mqtt_threshold,bluetooth_threshold,threshold_l1_shift,clean_precision,clean_recall,clean_f1,clean_fpr,worst_attacked_benign_fpr,worst_adv_malicious_recall,worst_robust_f1,worst_attacked_benign_fpr_key,worst_adv_recall_key,worst_robust_f1_key,pass_clean_fpr_guard,pass_attacked_benign_fpr_guard,pass_adv_recall_guard,pass_robust_f1_guard,guard_pass,is_baseline_thresholds
0.8966666667657811,0.9666666583331858,0.8700000753780835,0.020000000000000018,0.999992492919885,0.9979609738129352,0.998975700542085,0.00024789291026276647,0.00024789291026276647,0.9587999338221752,0.9789629355763011,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9666666583331858,0.8750000753780836,0.015000000000000013,0.9999924929151887,0.9979603494938333,0.9989753877449625,0.00024789291026276647,0.00024789291026276647,0.9587999338221752,0.9789629355763011,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9466666583331858,0.9000000753780836,0.050000000000000044,0.9999924929151887,0.9979603494938333,0.9989753877449625,0.00024789291026276647,0.00024789291026276647,0.9587949392693593,0.9789603321368401,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9616666583331858,0.8700000753780835,0.020000000000000018,0.9999924929151887,0.9979603494938333,0.9989753877449625,0.00024789291026276647,0.00024789291026276647,0.9587799556109119,0.9789525217387979,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8600000753780835,0.04500000000000004,0.9999924929151887,0.9979603494938333,0.9989753877449625,0.00024789291026276647,0.00024789291026276647,0.9587243912108356,0.9789235571362047,surrogate_fgsm@eps=0.01,surrogate_fgsm@eps=0.1,surrogate_fgsm@eps=0.1,True,True,True,True,True,False
0.8966666667657811,0.9666666583331858,0.8800000753780836,0.010000000000000009,0.9999924929104923,0.9979597251747313,0.9989750749476444,0.00024789291026276647,0.00024789291026276647,0.9587893203974416,0.978957403251577,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9616666583331858,0.8750000753780836,0.015000000000000013,0.9999924929104923,0.9979597251747313,0.9989750749476444,0.00024789291026276647,0.00024789291026276647,0.9587799556109119,0.9789525217387979,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8700000753780835,0.03500000000000003,0.9999931184926746,0.9979591008556293,0.9989750743071126,0.00022723516774086927,0.00022723516774086927,0.9587225182535297,0.9789228927912896,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9016666667657811,0.9616666583331858,0.8800000753780836,0.010000000000000009,0.999992492905796,0.9979591008556293,0.9989747621501309,0.00024789291026276647,0.00024789291026276647,0.9587693421861782,0.9789469893012216,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
0.9116666667657811,0.9466666583331858,0.8750000753780836,0.030000000000000027,0.9999931184883696,0.9979584765365274,0.9989747615094036,0.00022723516774086927,0.00022723516774086927,0.9587225182535297,0.9789228927912896,surrogate_fgsm@eps=0.01,surrogate_pgd@eps=0.1,surrogate_pgd@eps=0.1,True,True,True,True,True,False
